Kode;Tgl Surat;Jenis Kewajiban;Jenis Sanksi;JumlahDenda;Tahun;Sumber;Kode Saham;Nama Perusahaan;Tanggal Masuk;Tanggal Keluar;Kriteria
POLL;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
PURE;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
DUCK;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
SBAT;09/09/2024 00:00;Permintaan Penjelasan;SP3;15000000;2024;Sanksi;;;;;
PDES;09/09/2024 00:00;Inkonsistensi Penyampaian Laporan Keuangan;SP2;25000000;2024;Sanksi;;;;;
PDES;09/09/2024 00:00;Laporan Keuangan;SP1;;2024;Sanksi;;;;;
BATA;09/09/2024 00:00;Laporan Keuangan;SP1;;2024;Sanksi;;;;;
POOL;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
HKMU;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
GAMA;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
ZBRA;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
VIVA;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
PBRX;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
TRIL;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
RIMO;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
SBAT;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
UNIT;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
SIMA;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
SKYB;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
SUGI;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
ETWA;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
TDPM;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
TECH;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
TOYS;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
TRAM;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
SWAT;09/09/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
FIMP;10/09/2024 00:00;Keterbukaan Informasi;SP1;;2024;Sanksi;;;;;
WOWS;11/09/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
TELE;11/09/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
WIDI;11/09/2024 00:00;Keterbukaan Informasi;SP1;5000000;2024;Sanksi;;;;;
INET;13/09/2024 00:00;Keterbukaan Informasi;SP1;;2024;Sanksi;;;;;
KAYU;13/09/2024 00:00;Permintaan Penjelasan;SP2;5000000;2024;Sanksi;;;;;
INKP;17/09/2024 00:00;Laporan Kesiapan Dana Jatuh Tempo;SP1;;2024;Sanksi;;;;;
BINO;17/09/2024 00:00;Keterbukaan Informasi;SP1;5000000;2024;Sanksi;;;;;
TELE;18/09/2024 00:00;Permintaan Penjelasan;SP2;5000000;2024;Sanksi;;;;;
CGAS;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
CBMF;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
TOYS;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;12000000;2024;Sanksi;;;;;
TRIL;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;12000000;2024;Sanksi;;;;;
SBAT;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;10000000;2024;Sanksi;;;;;
KAYU;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;10000000;2024;Sanksi;;;;;
INAF;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;10000000;2024;Sanksi;;;;;
POLL;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2024;Sanksi;;;;;
MKNT;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2024;Sanksi;;;;;
TELE;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2024;Sanksi;;;;;
MAGP;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;4000000;2024;Sanksi;;;;;
ETWA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;4000000;2024;Sanksi;;;;;
BANK;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP2;2000000;2024;Sanksi;;;;;
ALTO;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP2;2000000;2024;Sanksi;;;;;
META;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP2;2000000;2024;Sanksi;;;;;
TGUK;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
TECH;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
DMAS;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
BMAS;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
BLTA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
SIMA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
PTPW;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
PLAS;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
PURE;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
CPRI;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;;2024;Sanksi;;;;;
DEAL;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
DUCK;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
HKMU;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
NUSA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
JSKY;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
MABA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
MDIA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
SUGI;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
MTRA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
COWL;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
KBRI;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
LCGP;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
GAMA;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
HOTL;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
SKYB;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
RIMO;18/09/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
SBAT;20/09/2024 00:00;Permintaan Penjelasan;SP3;10000000;2024;Sanksi;;;;;
BINO;24/09/2024 00:00;Keterbukaan Informasi;SP1;;2024;Sanksi;;;;;
SGER;25/09/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
TGKA;25/09/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
SBAT;27/09/2024 00:00;Permintaan Penjelasan;SP3;15000000;2024;Sanksi;;;;;
TELE;27/09/2024 00:00;Keterbukaan Informasi;SP1;5000000;2024;Sanksi;;;;;
LEAD;01/10/2024 00:00;Public Expose;SP2;;2024;Sanksi;;;;;
POLU;01/10/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
BVIC;01/10/2024 00:00;Keterbukaan Informasi;SP1;;2024;Sanksi;;;;;
SBAT;04/10/2024 00:00;Permintaan Penjelasan;SP3;20000000;2024;Sanksi;;;;;
AGAR;04/10/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
TDPM;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SUGI;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SKYB;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SIMA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
SBAT;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
PURE;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
POOL;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
POLL;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
PLAS;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
NUSA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
RIMO;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TECH;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TRAM;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TRIL;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
UNIT;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
VIVA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
URBN;07/10/2024 00:00;Laporan Keuangan;SP1;;2024;Sanksi;;;;;
GAMA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
HKMU;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
PBRX;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
ZBRA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
BATA;07/10/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
DEWA;07/10/2024 00:00;Laporan Keuangan;SP1;;2024;Sanksi;;;;;
TOYS;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
DEAL;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MKNT;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
ARTI;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
BOSS;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
CBMF;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
COWL;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
CPRI;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
DUCK;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
ETWA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
GOLL;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
HOME;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
HOTL;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
JSKY;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
KAYU;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
KBRI;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
LCGP;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
LMAS;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MABA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MAGP;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MDIA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
ARMY;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
MTRA;07/10/2024 00:00;Laporan Keuangan;SP3;150000000;2024;Sanksi;;;;;
TOPS;09/10/2024 00:00;Keterbukaan Informasi;SP1;5000000;2024;Sanksi;;;;;
CLAY;11/10/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
COWL;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
DEAL;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
DUCK;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
GAMA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
HKMU;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
HOTL;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
JSKY;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
KBRI;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
LCGP;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
MABA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
MDIA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
MTRA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
NUSA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
PLAS;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
PURE;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
RIMO;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
SIMA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
SKYB;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
SUGI;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
TECH;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
CBMF;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
CPRI;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;16000000;2024;Sanksi;;;;;
TOYS;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
TRIL;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;14000000;2024;Sanksi;;;;;
ARII;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
ARMY;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
BIMA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
BOLA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
CBRE;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
ECII;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
INDO;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
PACK;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
PMMP;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
WMUU;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
ALTO;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;4000000;2024;Sanksi;;;;;
TCID;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP1;;2024;Sanksi;;;;;
INDX;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;4000000;2024;Sanksi;;;;;
SBAT;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;12000000;2024;Sanksi;;;;;
BANK;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;4000000;2024;Sanksi;;;;;
UNIT;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;10000000;2024;Sanksi;;;;;
POLL;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;10000000;2024;Sanksi;;;;;
KAYU;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;12000000;2024;Sanksi;;;;;
MKNT;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2024;Sanksi;;;;;
TOPS;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2024;Sanksi;;;;;
MAGP;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2024;Sanksi;;;;;
ETWA;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;6000000;2024;Sanksi;;;;;
TELE;16/10/2024 00:00;Laporan Bulanan Registrasi Efek;SP3;8000000;2024;Sanksi;;;;;
ZBRA;21/10/2024 00:00;Salah Saji Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
FLMC;21/10/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
ZINC;21/10/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
UNTR;22/10/2024 00:00;Laporan Eksplorasi;SP1;;2024;Sanksi;;;;;
ARII;22/10/2024 00:00;Laporan Eksplorasi;SP1;;2024;Sanksi;;;;;
FLMC;23/10/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
SMMT;23/10/2024 00:00;Permintaan Penjelasan;SP1;;2024;Sanksi;;;;;
PLAN;28/10/2024 00:00;Permintaan Penjelasan;SP2;;2024;Sanksi;;;;;
PMMP;29/10/2024 00:00;Laporan Keuangan;SP1;;2024;Sanksi;;;;;
PMMP;29/10/2024 00:00;Laporan Keuangan;SP2;50000000;2024;Sanksi;;;;;
WOWS;29/10/2024 00:00;Public Expose;SP1;;2024;Sanksi;;;;;
PMMP;29/10/2024 00:00;Inkonsistensi Penyampaian Laporan Keuangan;SP2;25000000;2024;Sanksi;;;;;
KBRI;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
KAYU;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
JSKY;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
HOTL;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
HOME;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
HKMU;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
GOLL;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
ETWA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
DUCK;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
DEAL;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
CPRI;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
COWL;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
CBMF;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
LCGP;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
BOSS;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
ARTI;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
ARMY;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
GAMA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
LMAS;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
UNIT;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
MAGP;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
MABA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
VIVA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
TRIL;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
TRAM;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
TOYS;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
TDPM;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
ZBRA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
SUGI;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
SKYB;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
SIMA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
SBAT;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
RIMO;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
TECH;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
PURE;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
MDIA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
MKNT;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
MTRA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
NUSA;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
PBRX;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
PLAS;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
POLL;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
POOL;30/10/2024 00:00;Laporan Keuangan;SUS;;2024;Sanksi;;;;;
SKYB;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SBAT;31/10/2024 00:00;Free Float;SP2;25000000;2024;Sanksi;;;;;
SKYB;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SIMA;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SIMA;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SILO;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
SBAT;31/10/2024 00:00;Free Float;SP2;25000000;2024;Sanksi;;;;;
RDTX;31/10/2024 00:00;Free Float;SP2;25000000;2024;Sanksi;;;;;
RONY;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
RIMO;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
RIMO;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
PURE;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
PURE;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SMCB;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
RSGK;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SMMT;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
TRIL;31/10/2024 00:00;Free Float;SP2;25000000;2024;Sanksi;;;;;
SUGI;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
WICO;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
TRIO;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
TRIL;31/10/2024 00:00;Free Float;SP2;25000000;2024;Sanksi;;;;;
TOYS;31/10/2024 00:00;Free Float;SP3;35000000;2024;Sanksi;;;;;
TOYS;31/10/2024 00:00;Free Float;SP3;35000000;2024;Sanksi;;;;;
TOTO;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
TFCO;31/10/2024 00:00;Free Float;SP2;25000000;2024;Sanksi;;;;;
TFCO;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
TELE;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
TELE;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
TECH;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
TECH;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SUPR;31/10/2024 00:00;Free Float;SP3;35000000;2024;Sanksi;;;;;
SUGI;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
SOSS;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
PLIN;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
DMND;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
DUCK;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
DUCK;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
EPMT;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
ETWA;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
ETWA;31/10/2024 00:00;Free Float;SP1;;2024;Sanksi;;;;;
FASW;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
FISH;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
GAMA;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
GAMA;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
GGRP;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
HKMU;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
HKMU;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
HOTL;31/10/2024 00:00;Free Float;SP3;50000000;2024;Sanksi;;;;;
